"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.339873957E0,-9.487781674E-2,-1.783364713E-1,9.664787292E0,9.666898112E0
9.342313280E0,-9.008961916E-2,-1.711541712E-1,9.650423050E0,9.652361107E0
9.344752186E0,-9.248372167E-2,-1.950951517E-1,9.664787292E0,9.667198600E0
9.347190520E0,-5.657223612E-2,-1.783364713E-1,9.674364090E0,9.676173048E0
9.349629842E0,-6.136043742E-2,-1.687600613E-1,9.643239975E0,9.644911730E0
9.352068697E0,-4.220764339E-2,-1.807305813E-1,9.657605171E0,9.659388318E0
9.354506874E0,-9.487781674E-2,-1.831246614E-1,9.643239975E0,9.645445229E0
9.356945624E0,-7.333092391E-2,-1.687600613E-1,9.645635605E0,9.647390508E0
9.359384426E0,-7.093682885E-2,-1.687600613E-1,9.652816772E0,9.654552482E0
9.361823592E0,-7.811912894E-2,-1.831246614E-1,9.667181015E0,9.669230891E0
9.364262342E0,-6.136043742E-2,-1.855187416E-1,9.679152489E0,9.681124687E0
9.366700832E0,-5.896633118E-2,-1.807305813E-1,9.650423050E0,9.652295355E0
9.369140363E0,-6.375452876E-2,-1.615777910E-1,9.652816772E0,9.654379507E0
9.371579165E0,-8.290731907E-2,-1.639718711E-1,9.643239975E0,9.644990286E0
9.374017707E0,-8.769552410E-2,-1.807305813E-1,9.638452530E0,9.640545691E0
9.376457290E0,-8.290731907E-2,-1.783364713E-1,9.667181015E0,9.669181263E0
9.378896874E0,-9.008961916E-2,-1.879128516E-1,9.664787292E0,9.667033712E0
9.381336197E0,-5.896633118E-2,-1.783364713E-1,9.650423050E0,9.652250824E0
9.383774947E0,-8.290731907E-2,-1.591836512E-1,9.652816772E0,9.654485212E0
9.386213384E0,-8.051322401E-2,-1.807305813E-1,9.659998894E0,9.662024868E0
9.388652603E0,-8.051322401E-2,-1.927010715E-1,9.652816772E0,9.655075749E0
9.391091457E0,-8.530142903E-2,-1.807305813E-1,9.664787292E0,9.666853329E0
9.393529947E0,-9.008961916E-2,-1.831246614E-1,9.650423050E0,9.652580786E0
9.395969113E0,-7.093682885E-2,-1.831246614E-1,9.643239975E0,9.645239442E0
9.398408176E0,-7.093682885E-2,-1.759423912E-1,9.643239975E0,9.645105752E0
9.400847238E0,-9.727191925E-2,-1.663659811E-1,9.628876686E0,9.630805039E0
9.403285988E0,-8.530142903E-2,-1.783364713E-1,9.628876686E0,9.630905797E0
9.405724530E0,-4.938993603E-2,-1.903069317E-1,9.645635605E0,9.647639209E0
9.408163697E0,-8.290731907E-2,-1.807305813E-1,9.655211449E0,9.657258684E0
9.410602186E0,-7.811912894E-2,-1.807305813E-1,9.648029327E0,9.650038137E0
9.413040259E0,-7.333092391E-2,-1.807305813E-1,9.643239975E0,9.645212190E0
9.415478697E0,-8.290731907E-2,-1.615777910E-1,9.628876686E0,9.630589143E0
9.417917395E0,-7.811912894E-2,-1.807305813E-1,9.640846252E0,9.642856558E0
9.420356561E0,-6.854273379E-2,-1.783364713E-1,9.664787292E0,9.666675510E0
9.422795051E0,-7.811912894E-2,-1.615777910E-1,9.638452530E0,9.640123295E0
9.425233436E0,-8.530142903E-2,-1.639718711E-1,9.657605171E0,9.659373725E0
9.427672811E0,-9.248372167E-2,-1.783364713E-1,9.657605171E0,9.659694342E0
9.430111717E0,-6.614863127E-2,-1.903069317E-1,9.655211449E0,9.657313316E0
9.432550467E0,-7.572502643E-2,-1.974892616E-1,9.638452530E0,9.640772970E0
9.434989582E0,-7.093682885E-2,-1.759423912E-1,9.640846252E0,9.642712493E0
9.437428645E0,-8.051322401E-2,-1.783364713E-1,9.643239975E0,9.645224906E0
9.439867967E0,-7.333092391E-2,-1.879128516E-1,9.655211449E0,9.657318302E0
9.442306822E0,-7.093682885E-2,-1.687600613E-1,9.652816772E0,9.654552482E0
9.444745676E0,-8.051322401E-2,-1.735482514E-1,9.648029327E0,9.649925973E0
9.447185363E0,-8.530142903E-2,-1.879128516E-1,9.664787292E0,9.666990275E0
9.449624478E0,-9.008961916E-2,-1.783364713E-1,9.640846252E0,9.642916390E0
9.452063176E0,-6.136043742E-2,-1.783364713E-1,9.650423050E0,9.652265747E0
9.454502082E0,-7.333092391E-2,-1.879128516E-1,9.657605171E0,9.659711502E0
9.456940988E0,-1.212129071E-1,-1.663659811E-1,9.643239975E0,9.645436611E0
9.459380155E0,-9.727191925E-2,-1.855187416E-1,9.652816772E0,9.655089366E0
9.461818905E0,-8.051322401E-2,-1.831246614E-1,9.650423050E0,9.652496157E0
9.464257707E0,-8.530142903E-2,-1.831246614E-1,9.648029327E0,9.650144086E0
9.466697290E0,-9.008961916E-2,-1.998833418E-1,9.621694565E0,9.624192215E0
9.469136405E0,-4.938993603E-2,-1.927010715E-1,9.650423050E0,9.652473160E0
9.471574478E0,-8.290731907E-2,-1.807305813E-1,9.633664131E0,9.635715944E0
9.474013176E0,-8.530142903E-2,-1.735482514E-1,9.643239975E0,9.645178720E0
9.476452342E0,-7.333092391E-2,-1.711541712E-1,9.659998894E0,9.661793302E0
9.478891665E0,-8.290731907E-2,-1.807305813E-1,9.638452530E0,9.640503324E0
9.481330624E0,-6.136043742E-2,-1.807305813E-1,9.650423050E0,9.652310277E0
9.483769322E0,-7.093682885E-2,-1.974892616E-1,9.662393570E0,9.664671931E0
9.486208957E0,-6.136043742E-2,-1.687600613E-1,9.664787292E0,9.666455321E0
9.488648228E0,-6.375452876E-2,-1.927010715E-1,9.650423050E0,9.652557350E0
9.491086874E0,-6.614863127E-2,-1.831246614E-1,9.662393570E0,9.664355115E0
9.493526301E0,-7.811912894E-2,-1.927010715E-1,9.645635605E0,9.647876581E0
9.495965988E0,-7.333092391E-2,-1.615777910E-1,9.655211449E0,9.656841768E0
9.498405780E0,-7.572502643E-2,-1.711541712E-1,9.645635605E0,9.647451179E0
9.500845051E0,-8.051322401E-2,-1.879128516E-1,9.643239975E0,9.645406722E0
9.503283801E0,-9.487781674E-2,-1.879128516E-1,9.650423050E0,9.652718689E0
9.505723228E0,-7.093682885E-2,-1.663659811E-1,9.664787292E0,9.666479353E0
9.508162395E0,-6.854273379E-2,-1.783364713E-1,9.655211449E0,9.657101538E0
9.510601353E0,-7.333092391E-2,-1.950951517E-1,9.648029327E0,9.650280278E0
9.513040728E0,-7.333092391E-2,-1.807305813E-1,9.659998894E0,9.661967688E0
9.515479947E0,-7.572502643E-2,-1.879128516E-1,9.669576645E0,9.671698817E0
9.517919322E0,-6.136043742E-2,-1.903069317E-1,9.652816772E0,9.654887543E0
9.520357915E0,-1.044542119E-1,-1.879128516E-1,9.645635605E0,9.648031309E0
9.522796197E0,-8.051322401E-2,-1.879128516E-1,9.636057854E0,9.638226215E0
9.525235780E0,-7.811912894E-2,-1.759423912E-1,9.614511490E0,9.616438505E0
9.527675311E0,-6.136043742E-2,-1.735482514E-1,9.636057854E0,9.637815886E0
9.530114322E0,-7.572502643E-2,-1.735482514E-1,9.645635605E0,9.647493949E0
9.532553540E0,-8.530142903E-2,-1.927010715E-1,9.628876686E0,9.631182496E0
9.534992759E0,-5.657223612E-2,-1.927010715E-1,9.640846252E0,9.642937861E0
9.537432655E0,-8.769552410E-2,-1.687600613E-1,9.633664131E0,9.635541244E0
9.539872134E0,-7.572502643E-2,-1.950951517E-1,9.655211449E0,9.657479201E0
9.542311405E0,-6.375452876E-2,-2.022774518E-1,9.657605171E0,9.659933667E0
9.544751353E0,-6.136043742E-2,-1.783364713E-1,9.650423050E0,9.652265747E0
9.547190520E0,-6.614863127E-2,-1.855187416E-1,9.645635605E0,9.647646297E0
9.549629217E0,-7.811912894E-2,-1.735482514E-1,9.643239975E0,9.645117874E0
9.552068436E0,-7.333092391E-2,-1.687600613E-1,9.643239975E0,9.644995314E0
9.554507915E0,-7.811912894E-2,-1.783364713E-1,9.638452530E0,9.640418750E0
9.556947915E0,-7.572502643E-2,-1.831246614E-1,9.657605171E0,9.659638014E0
9.559387499E0,-8.290731907E-2,-1.663659811E-1,9.643239975E0,9.645031284E0
9.561826978E0,-9.008961916E-2,-1.663659811E-1,9.662393570E0,9.664245614E0
9.564267134E0,-7.572502643E-2,-1.759423912E-1,9.645635605E0,9.647537314E0
9.566706353E0,-6.854273379E-2,-1.783364713E-1,9.652816772E0,9.654707331E0
9.569144842E0,-7.093682885E-2,-1.759423912E-1,9.648029327E0,9.649894179E0
9.571583853E0,-6.854273379E-2,-1.831246614E-1,9.628876686E0,9.630861799E0
9.574023124E0,-8.051322401E-2,-1.831246614E-1,9.662393570E0,9.664464109E0
9.576463020E0,-6.854273379E-2,-1.831246614E-1,9.640846252E0,9.642828901E0
9.578902395E0,-8.530142903E-2,-1.663659811E-1,9.648029327E0,9.649840614E0
9.581341405E0,-7.093682885E-2,-1.639718711E-1,9.655211449E0,9.656864239E0
9.583781197E0,-8.290731907E-2,-1.998833418E-1,9.638452530E0,9.640881399E0
9.586220103E0,-8.051322401E-2,-1.855187416E-1,9.643239975E0,9.645360377E0
9.588658801E0,-6.854273379E-2,-1.879128516E-1,9.667181015E0,9.669250132E0
9.591098280E0,-7.333092391E-2,-1.567895710E-1,9.636057854E0,9.637612326E0
9.593537707E0,-7.333092391E-2,-1.735482514E-1,9.645635605E0,9.647475454E0
9.595977499E0,-8.290731907E-2,-1.855187416E-1,9.655211449E0,9.657349478E0
9.598417030E0,-8.051322401E-2,-1.903069317E-1,9.648029327E0,9.650241915E0
9.600856249E0,-9.727191925E-2,-1.759423912E-1,9.636057854E0,9.638154829E0
9.603296353E0,-7.811912894E-2,-1.831246614E-1,9.638452530E0,9.640508514E0
9.605735780E0,-6.614863127E-2,-1.591836512E-1,9.643239975E0,9.644780572E0
9.608174895E0,-6.136043742E-2,-1.639718711E-1,9.648029327E0,9.649617701E0
9.610614478E0,-5.896633118E-2,-1.567895710E-1,9.643239975E0,9.644694770E0
9.613053905E0,-7.093682885E-2,-1.807305813E-1,9.648029327E0,9.649982667E0
9.615493697E0,-8.530142903E-2,-1.927010715E-1,9.640846252E0,9.643149200E0
9.617933124E0,-8.530142903E-2,-1.567895710E-1,9.628876686E0,9.630530906E0
9.620372134E0,-8.051322401E-2,-1.735482514E-1,9.636057854E0,9.637956855E0
9.622811822E0,-9.008961916E-2,-1.663659811E-1,9.648029327E0,9.649884128E0
9.625251040E0,-7.333092391E-2,-1.807305813E-1,9.640846252E0,9.642818957E0
9.627690051E0,-5.896633118E-2,-1.783364713E-1,9.650423050E0,9.652250824E0
9.630129270E0,-6.614863127E-2,-1.711541712E-1,9.631270409E0,9.633018171E0
9.632568488E0,-9.008961916E-2,-1.687600613E-1,9.628876686E0,9.630776829E0
9.635008228E0,-7.811912894E-2,-1.831246614E-1,9.648029327E0,9.650083271E0
9.637447186E0,-7.811912894E-2,-1.998833418E-1,9.633664131E0,9.636054200E0
9.639885728E0,-8.290731907E-2,-1.950951517E-1,9.626482010E0,9.628815692E0
9.642325051E0,-7.333092391E-2,-1.687600613E-1,9.638452530E0,9.640208740E0
9.644764113E0,-6.614863127E-2,-1.879128516E-1,9.657605171E0,9.659659648E0
9.647202759E0,-8.530142903E-2,-1.663659811E-1,9.638452530E0,9.640265616E0
9.649641717E0,-8.051322401E-2,-1.807305813E-1,9.612116814E0,9.614152878E0
9.652080780E0,-4.699584842E-2,-1.759423912E-1,9.645635605E0,9.647354589E0
9.654520259E0,-5.896633118E-2,-1.759423912E-1,9.648029327E0,9.649813607E0
9.656959270E0,-7.093682885E-2,-1.783364713E-1,9.633664131E0,9.635575775E0
9.659398072E0,-8.290731907E-2,-1.903069317E-1,9.657605171E0,9.659835816E0
9.661837655E0,-6.854273379E-2,-1.903069317E-1,9.621694565E0,9.623820506E0
9.664276613E0,-7.093682885E-2,-1.974892616E-1,9.648029327E0,9.650311080E0
9.666715051E0,-6.136043742E-2,-1.615777910E-1,9.636057854E0,9.637607766E0
9.669154270E0,-8.290731907E-2,-1.903069317E-1,9.643239975E0,9.645473942E0
9.671593749E0,-7.811912894E-2,-1.831246614E-1,9.640846252E0,9.642901726E0
9.674033436E0,-8.530142903E-2,-1.759423912E-1,9.659998894E0,9.661977576E0
9.676472915E0,-5.896633118E-2,-1.903069317E-1,9.628876686E0,9.630937649E0
9.678911665E0,-9.727191925E-2,-1.711541712E-1,9.640846252E0,9.642856011E0
9.681351301E0,-7.572502643E-2,-1.735482514E-1,9.640846252E0,9.642705520E0
9.683790520E0,-7.572502643E-2,-1.711541712E-1,9.652816772E0,9.654630996E0
9.686229113E0,-5.657223612E-2,-1.735482514E-1,9.650423050E0,9.652149214E0
9.688667863E0,-7.572502643E-2,-1.783364713E-1,9.667181015E0,9.669122347E0
9.691106457E0,-8.051322401E-2,-1.903069317E-1,9.633664131E0,9.635880017E0
9.693545832E0,-6.854273379E-2,-1.807305813E-1,9.636057854E0,9.637996296E0
9.695985103E0,-6.854273379E-2,-1.807305813E-1,9.631270409E0,9.633209815E0
9.698424165E0,-7.093682885E-2,-1.927010715E-1,9.655211449E0,9.657394776E0
9.700864009E0,-7.093682885E-2,-1.687600613E-1,9.633664131E0,9.635403291E0
9.703303332E0,-8.051322401E-2,-1.831246614E-1,9.645635605E0,9.647709741E0
9.705742395E0,-5.178403854E-2,-1.735482514E-1,9.645635605E0,9.647335736E0
9.708181874E0,-7.093682885E-2,-1.903069317E-1,9.628876686E0,9.631018378E0
9.710621197E0,-7.333092391E-2,-1.639718711E-1,9.650423050E0,9.652094552E0
9.713061040E0,-7.093682885E-2,-1.950951517E-1,9.633664131E0,9.635900515E0
9.715500520E0,-7.093682885E-2,-1.711541712E-1,9.650423050E0,9.652201346E0
9.717939217E0,-5.417813361E-2,-1.735482514E-1,9.643239975E0,9.644953680E0
9.720378697E0,-7.811912894E-2,-1.663659811E-1,9.652816772E0,9.654566375E0
9.722817915E0,-3.981354833E-2,-1.687600613E-1,9.633664131E0,9.635224422E0
9.725256665E0,-9.008961916E-2,-1.711541712E-1,9.652816772E0,9.654754349E0
9.727695676E0,-8.051322401E-2,-1.591836512E-1,9.645635605E0,9.647285009E0
9.730134738E0,-5.657223612E-2,-1.903069317E-1,9.636057854E0,9.638102931E0
9.732574582E0,-7.811912894E-2,-1.759423912E-1,9.636057854E0,9.637980560E0
9.735013592E0,-8.051322401E-2,-1.855187416E-1,9.638452530E0,9.640573985E0
9.737451926E0,-7.572502643E-2,-1.615777910E-1,9.640846252E0,9.642497505E0
9.739891405E0,-7.811912894E-2,-1.567895710E-1,9.657605171E0,9.659193714E0
9.742330415E0,-7.093682885E-2,-1.855187416E-1,9.633664131E0,9.635711382E0
9.744768697E0,-7.333092391E-2,-1.807305813E-1,9.648029327E0,9.650000563E0
9.747207499E0,-8.769552410E-2,-1.927010715E-1,9.619298935E0,9.621628563E0
9.749646353E0,-5.657223612E-2,-1.543954611E-1,9.643239975E0,9.644641807E0
9.752085832E0,-9.008961916E-2,-1.543954611E-1,9.657605171E0,9.659259378E0
9.754524790E0,-7.333092391E-2,-1.831246614E-1,9.628876686E0,9.630897066E0
9.756963176E0,-6.375452876E-2,-1.735482514E-1,9.624088287E0,9.625864065E0
9.759402395E0,-7.333092391E-2,-1.663659811E-1,9.648029327E0,9.649742223E0
9.761841197E0,-8.769552410E-2,-1.879128516E-1,9.636057854E0,9.638288889E0
9.764279686E0,-7.333092391E-2,-1.855187416E-1,9.631270409E0,9.633336095E0
9.766718540E0,-1.020601094E-1,-1.974892616E-1,9.624088287E0,9.626655371E0
9.769157447E0,-8.051322401E-2,-1.807305813E-1,9.655211449E0,9.657238427E0
9.771596613E0,-7.811912894E-2,-1.759423912E-1,9.636057854E0,9.637980560E0
9.774035363E0,-7.811912894E-2,-1.927010715E-1,9.643239975E0,9.645481508E0
9.776473957E0,-6.614863127E-2,-1.807305813E-1,9.640846252E0,9.642767012E0
9.778913749E0,-7.333092391E-2,-1.831246614E-1,9.624088287E0,9.626109673E0
9.781353124E0,-9.487781674E-2,-1.831246614E-1,9.650423050E0,9.652626662E0
9.783792134E0,-7.572502643E-2,-1.520013809E-1,9.633664131E0,9.635160782E0
9.786231561E0,-4.460174590E-2,-1.711541712E-1,9.631270409E0,9.632894308E0
9.788670415E0,-9.008961916E-2,-1.950951517E-1,9.612116814E0,9.614518599E0
9.791109582E0,-7.093682885E-2,-1.735482514E-1,9.626482010E0,9.628307583E0
9.793548540E0,-7.572502643E-2,-1.855187416E-1,9.655211449E0,9.657290490E0
9.795987186E0,-6.614863127E-2,-1.543954611E-1,9.643239975E0,9.644702733E0
9.798426770E0,-6.854273379E-2,-1.807305813E-1,9.643239975E0,9.645176974E0
9.800866092E0,-7.093682885E-2,-1.759423912E-1,9.643239975E0,9.645105752E0
9.803304738E0,-6.136043742E-2,-1.783364713E-1,9.650423050E0,9.652265747E0
9.805743488E0,-6.136043742E-2,-1.759423912E-1,9.624088287E0,9.625891969E0
9.808182395E0,-8.051322401E-2,-1.855187416E-1,9.631270409E0,9.633393445E0
9.810622030E0,-6.854273379E-2,-1.903069317E-1,9.626482010E0,9.628606894E0
9.813061509E0,-7.811912894E-2,-1.663659811E-1,9.633664131E0,9.635417211E0
9.815500467E0,-5.896633118E-2,-1.879128516E-1,9.633664131E0,9.635677084E0
9.817939999E0,-6.136043742E-2,-1.807305813E-1,9.643239975E0,9.645128608E0
9.820379217E0,-9.248372167E-2,-1.783364713E-1,9.638452530E0,9.640545851E0
9.822818124E0,-7.093682885E-2,-1.974892616E-1,9.652816772E0,9.655097394E0
9.825257395E0,-6.136043742E-2,-1.783364713E-1,9.640846252E0,9.642690779E0
9.827696665E0,-7.572502643E-2,-1.831246614E-1,9.652816772E0,9.654850624E0
9.830135988E0,-5.657223612E-2,-1.855187416E-1,9.621694565E0,9.623649200E0
9.832574738E0,-8.051322401E-2,-1.687600613E-1,9.640846252E0,9.642659322E0
9.835013280E0,-8.290731907E-2,-1.831246614E-1,9.655211449E0,9.657303784E0
9.837452811E0,-9.248372167E-2,-1.855187416E-1,9.616905212E0,9.619139063E0
9.839891978E0,-7.811912894E-2,-1.735482514E-1,9.626482010E0,9.628363178E0
9.842330832E0,-8.530142903E-2,-1.879128516E-1,9.652816772E0,9.655022487E0
9.844770155E0,-8.769552410E-2,-1.879128516E-1,9.674364090E0,9.676586293E0
9.847209374E0,-6.136043742E-2,-1.831246614E-1,9.655211449E0,9.657142842E0
9.849648697E0,-6.854273379E-2,-1.759423912E-1,9.621694565E0,9.623547170E0
9.852087447E0,-7.333092391E-2,-1.759423912E-1,9.628876686E0,9.630763178E0
9.854526092E0,-7.572502643E-2,-1.783364713E-1,9.626482010E0,9.628431547E0
9.856965624E0,-7.811912894E-2,-1.974892616E-1,9.648029327E0,9.650366548E0
9.859404842E0,-7.572502643E-2,-1.831246614E-1,9.669576645E0,9.671606972E0
9.861843749E0,-6.614863127E-2,-1.927010715E-1,9.628876686E0,9.631031906E0
9.864282707E0,-7.333092391E-2,-1.879128516E-1,9.655211449E0,9.657318302E0
9.866722134E0,-6.136043742E-2,-1.735482514E-1,9.636057854E0,9.637815886E0
9.869162342E0,-6.375452876E-2,-1.687600613E-1,9.652816772E0,9.654502382E0
9.871601665E0,-8.290731907E-2,-1.687600613E-1,9.612116814E0,9.613955649E0
9.874040363E0,-7.572502643E-2,-1.783364713E-1,9.621694565E0,9.623645072E0
9.876479790E0,-6.854273379E-2,-1.807305813E-1,9.633664131E0,9.635603055E0
9.878918592E0,-9.008961916E-2,-1.855187416E-1,9.669576645E0,9.671775733E0
9.881357082E0,-8.051322401E-2,-1.711541712E-1,9.633664131E0,9.635520781E0
9.883795884E0,-7.333092391E-2,-1.735482514E-1,9.645635605E0,9.647475454E0
9.886234790E0,-7.093682885E-2,-1.950951517E-1,9.645635605E0,9.647869214E0
9.888674374E0,-8.051322401E-2,-1.711541712E-1,9.633664131E0,9.635520781E0
9.891113801E0,-8.290731907E-2,-2.046715319E-1,9.628876686E0,9.631408531E0
9.893552499E0,-5.178403854E-2,-1.903069317E-1,9.616905212E0,9.618927392E0
9.895991874E0,-8.290731907E-2,-1.783364713E-1,9.624088287E0,9.626097490E0
9.898430884E0,-7.811912894E-2,-1.903069317E-1,9.636057854E0,9.638253487E0
9.900869634E0,-7.093682885E-2,-1.950951517E-1,9.636057854E0,9.638293683E0
9.903308645E0,-8.051322401E-2,-1.735482514E-1,9.621694565E0,9.623596400E0
9.905747342E0,-7.093682885E-2,-1.855187416E-1,9.626482010E0,9.628530787E0
9.908186509E0,-7.811912894E-2,-1.879128516E-1,9.631270409E0,9.633420136E0
9.910625520E0,-5.657223612E-2,-1.783364713E-1,9.640846252E0,9.642661499E0
9.913064322E0,-6.136043742E-2,-1.711541712E-1,9.636057854E0,9.637773073E0
9.915504113E0,-7.333092391E-2,-1.927010715E-1,9.621694565E0,9.623903440E0
9.917943592E0,-7.333092391E-2,-1.735482514E-1,9.616905212E0,9.618750557E0
9.920382395E0,-9.008961916E-2,-1.831246614E-1,9.619298935E0,9.621463651E0
9.922821770E0,-8.051322401E-2,-1.903069317E-1,9.636057854E0,9.638273189E0
9.925261561E0,-8.051322401E-2,-1.855187416E-1,9.619298935E0,9.621424613E0
9.927701509E0,-8.290731907E-2,-1.639718711E-1,9.633664131E0,9.635416181E0
9.930140728E0,-8.290731907E-2,-1.759423912E-1,9.648029327E0,9.649989598E0
9.932579738E0,-7.811912894E-2,-1.831246614E-1,9.626482010E0,9.628540550E0
9.935019530E0,-7.572502643E-2,-1.831246614E-1,9.621694565E0,9.623734993E0
9.937458592E0,-6.854273379E-2,-1.783364713E-1,9.616905212E0,9.618802829E0
9.939897447E0,-6.854273379E-2,-1.950951517E-1,9.626482010E0,9.628702722E0
9.942336770E0,-7.093682885E-2,-1.855187416E-1,9.640846252E0,9.642891978E0
9.944775728E0,-9.487781674E-2,-1.783364713E-1,9.636057854E0,9.638174965E0
9.947214895E0,-6.136043742E-2,-1.783364713E-1,9.624088287E0,9.625936025E0
9.949654009E0,-8.530142903E-2,-1.831246614E-1,9.626482010E0,9.628601501E0
9.952092967E0,-8.290731907E-2,-1.735482514E-1,9.652816772E0,9.654732739E0
9.954532759E0,-7.333092391E-2,-1.831246614E-1,9.638452530E0,9.640470903E0
9.956972082E0,-8.051322401E-2,-1.783364713E-1,9.626482010E0,9.628470396E0
9.959410988E0,-6.375452876E-2,-1.783364713E-1,9.645635605E0,9.647494740E0
9.961850572E0,-6.375452876E-2,-1.711541712E-1,9.624088287E0,9.625821199E0
9.964290624E0,-7.333092391E-2,-1.783364713E-1,9.640846252E0,9.642774382E0
9.966730884E0,-8.051322401E-2,-1.807305813E-1,9.636057854E0,9.638088860E0
9.969170155E0,-7.093682885E-2,-1.807305813E-1,9.645635605E0,9.647589429E0
9.971608957E0,-7.811912894E-2,-1.783364713E-1,9.633664131E0,9.635631328E0
9.974048697E0,-1.044542119E-1,-1.927010715E-1,9.631270409E0,9.633764273E0
9.976487863E0,-6.614863127E-2,-1.735482514E-1,9.628876686E0,9.630667727E0
9.978926613E0,-6.136043742E-2,-1.687600613E-1,9.640846252E0,9.642518422E0
9.981365780E0,-6.375452876E-2,-1.783364713E-1,9.643239975E0,9.645099572E0
9.983804842E0,-6.375452876E-2,-1.735482514E-1,9.624088287E0,9.625864065E0
9.986244790E0,-6.854273379E-2,-1.687600613E-1,9.624088287E0,9.625811832E0
9.988684426E0,-7.333092391E-2,-1.855187416E-1,9.636057854E0,9.638122514E0
9.991123228E0,-8.290731907E-2,-1.831246614E-1,9.607329369E0,9.609432130E0
9.993562811E0,-7.572502643E-2,-1.783364713E-1,9.648029327E0,9.649974512E0
9.996002082E0,-6.614863127E-2,-2.022774518E-1,9.648029327E0,9.650376247E0
9.998441405E0,-8.290731907E-2,-1.879128516E-1,9.657605171E0,9.659788947E0
1.000088120E1,-8.051322401E-2,-1.831246614E-1,9.645635605E0,9.647709741E0
1.000332047E1,-7.572502643E-2,-1.855187416E-1,9.648029327E0,9.650109916E0
1.000575984E1,-6.854273379E-2,-1.831246614E-1,9.645635605E0,9.647617269E0
1.000819890E1,-8.051322401E-2,-1.759423912E-1,9.621694565E0,9.623639873E0
1.001063745E1,-7.811912894E-2,-1.663659811E-1,9.614511490E0,9.616268061E0
1.001307708E1,-6.854273379E-2,-1.711541712E-1,9.621694565E0,9.623460820E0
1.001551641E1,-9.248372167E-2,-1.591836512E-1,9.636057854E0,9.637816331E0
1.001795536E1,-8.051322401E-2,-1.807305813E-1,9.640846252E0,9.642876251E0
1.002039474E1,-7.093682885E-2,-1.855187416E-1,9.633664131E0,9.635711382E0
1.002283411E1,-7.093682885E-2,-1.759423912E-1,9.655211449E0,9.657074913E0
1.002527401E1,-6.614863127E-2,-1.783364713E-1,9.640846252E0,9.642722437E0
1.002771318E1,-8.530142903E-2,-1.879128516E-1,9.640846252E0,9.643054705E0
1.003015166E1,-6.375452876E-2,-1.927010715E-1,9.614511490E0,9.616653760E0
1.003259130E1,-9.727191925E-2,-1.663659811E-1,9.638452530E0,9.640378968E0
1.003503099E1,-9.008961916E-2,-1.879128516E-1,9.604935646E0,9.607196060E0
1.003747047E1,-8.530142903E-2,-1.998833418E-1,9.633664131E0,9.636115103E0
1.003991021E1,-8.290731907E-2,-1.735482514E-1,9.621694565E0,9.623616727E0
1.004234963E1,-7.572502643E-2,-1.759423912E-1,9.626482010E0,9.628387502E0
1.004478943E1,-8.290731907E-2,-1.927010715E-1,9.631270409E0,9.633554744E0
1.004722875E1,-5.657223612E-2,-1.879128516E-1,9.652816772E0,9.654811407E0
1.004966771E1,-8.290731907E-2,-1.759423912E-1,9.621694565E0,9.623660200E0
1.005210740E1,-8.530142903E-2,-1.903069317E-1,9.640846252E0,9.643101655E0
