"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.858144747E0,-1.020601094E-1,-2.357948273E-1,9.561841011E0,9.565292415E0
2.860584539E0,-1.212129071E-1,-2.381889224E-1,9.569023132E0,9.572754579E0
2.863024122E0,-9.008961916E-2,-2.669181228E-1,9.547475815E0,9.551631057E0
2.865464435E0,-9.727191925E-2,-2.645240426E-1,9.576206207E0,9.580352818E0
2.867904018E0,-9.727191925E-2,-2.549476326E-1,9.580994606E0,9.584879643E0
2.870343185E0,-1.044542119E-1,-2.549476326E-1,9.616905212E0,9.620851046E0
2.872782508E0,-1.092424095E-1,-2.669181228E-1,9.645635605E0,9.649946394E0
2.875221674E0,-8.530142903E-2,-2.645240426E-1,9.638452530E0,9.642459047E0
2.877661570E0,-9.487781674E-2,-2.741004229E-1,9.650423050E0,9.654781089E0
2.880100945E0,-9.008961916E-2,-2.621299326E-1,9.671970367E0,9.675941248E0
2.882539643E0,-8.769552410E-2,-2.764945030E-1,9.669576645E0,9.673926411E0
2.884979435E0,-9.008961916E-2,-2.549476326E-1,9.659998894E0,9.663782544E0
2.887419279E0,-1.020601094E-1,-2.453712225E-1,9.624088287E0,9.627756679E0
2.889858341E0,-8.051322401E-2,-2.286125422E-1,9.602540970E0,9.605599365E0
2.892297820E0,-8.530142903E-2,-2.381889224E-1,9.583388329E0,9.586727395E0
2.894737664E0,-9.966601431E-2,-2.549476326E-1,9.588175774E0,9.592082479E0
2.897177872E0,-1.044542119E-1,-2.453712225E-1,9.578599930E0,9.582311534E0
2.899617299E0,-9.727191925E-2,-2.573417425E-1,9.588175774E0,9.592121833E0
2.902056362E0,-9.727191925E-2,-2.405830324E-1,9.585782051E0,9.589294007E0
2.904496727E0,-1.116365045E-1,-2.429771274E-1,9.590570450E0,9.594297376E0
2.906936674E0,-1.116365045E-1,-2.549476326E-1,9.645635605E0,9.649650109E0
2.909375945E0,-9.727191925E-2,-2.645240426E-1,9.691122055E0,9.695219517E0
2.911815841E0,-6.854273379E-2,-2.597358227E-1,9.686334610E0,9.690058771E0
2.914255737E0,-9.966601431E-2,-2.501594424E-1,9.712669373E0,9.716401567E0
2.916695841E0,-9.966601431E-2,-2.621299326E-1,9.715063095E0,9.719109854E0
2.919135477E0,-8.769552410E-2,-2.429771274E-1,9.691122055E0,9.694564202E0
2.921574956E0,-8.051322401E-2,-2.310066223E-1,9.667181015E0,9.670275860E0
2.924015581E0,-1.044542119E-1,-2.357948273E-1,9.676757812E0,9.680193781E0
2.926455372E0,-1.068483144E-1,-2.381889224E-1,9.626482010E0,9.630021101E0
2.928894487E0,-1.068483144E-1,-2.070656717E-1,9.628876686E0,9.631695541E0
2.931334279E0,-9.727191925E-2,-2.334007472E-1,9.592964172E0,9.596296126E0
2.933774174E0,-9.966601431E-2,-2.118538618E-1,9.590570450E0,9.593427799E0
2.936214435E0,-1.140306070E-1,-1.998833418E-1,9.602540970E0,9.605297986E0
2.938654279E0,-1.331833899E-1,-2.310066223E-1,9.633664131E0,9.637353707E0
2.941093393E0,-1.236070022E-1,-2.166420519E-1,9.652816772E0,9.656038738E0
2.943533237E0,-1.092424095E-1,-2.477653325E-1,9.669576645E0,9.673367255E0
2.945972872E0,-1.188188046E-1,-2.381889224E-1,9.727034569E0,9.730675895E0
2.948412247E0,-9.487781674E-2,-2.405830324E-1,9.712669373E0,9.716111791E0
2.950852195E0,-9.727191925E-2,-2.166420519E-1,9.743793488E0,9.746686982E0
2.953292247E0,-1.116365045E-1,-2.501594424E-1,9.727034569E0,9.730891221E0
2.955732664E0,-1.116365045E-1,-2.549476326E-1,9.717457771E0,9.721442616E0
2.958172352E0,-1.236070022E-1,-2.405830324E-1,9.715063095E0,9.718827595E0
2.960611883E0,-1.044542119E-1,-2.334007472E-1,9.705487251E0,9.708855204E0
2.963053029E0,-1.068483144E-1,-2.190361321E-1,9.688728333E0,9.691792924E0
2.965493706E0,-1.236070022E-1,-1.998833418E-1,9.657605171E0,9.660464258E0
2.967933549E0,-1.044542119E-1,-2.238243222E-1,9.645635605E0,9.648797554E0
2.970373654E0,-1.068483144E-1,-2.357948273E-1,9.624088287E0,9.627569326E0
2.972813758E0,-1.068483144E-1,-2.142479420E-1,9.638452530E0,9.641425513E0
2.975254279E0,-8.769552410E-2,-2.334007472E-1,9.633664131E0,9.636890111E0
2.977694122E0,-1.140306070E-1,-2.477653325E-1,9.659998894E0,9.663848574E0
2.980133706E0,-1.116365045E-1,-2.525535226E-1,9.715063095E0,9.718986415E0
2.982574279E0,-1.116365045E-1,-2.477653325E-1,9.722246170E0,9.726043438E0
2.985014383E0,-9.248372167E-2,-2.573417425E-1,9.755763054E0,9.759594806E0
2.987454070E0,-8.769552410E-2,-2.501594424E-1,9.760551453E0,9.764150496E0
2.989894279E0,-9.966601431E-2,-2.549476326E-1,9.762945175E0,9.766781973E0
2.992334383E0,-1.068483144E-1,-2.549476326E-1,9.734215736E0,9.738140010E0
2.994774852E0,-9.727191925E-2,-2.525535226E-1,9.739004135E0,9.742763810E0
2.997214747E0,-1.068483144E-1,-2.405830324E-1,9.674364090E0,9.677944890E0
2.999654435E0,-9.008961916E-2,-2.525535226E-1,9.645635605E0,9.649361929E0
3.002095112E0,-8.769552410E-2,-2.166420519E-1,9.662393570E0,9.665219800E0
3.004534852E0,-1.068483144E-1,-2.238243222E-1,9.609723091E0,9.612923165E0
3.006974122E0,-1.092424095E-1,-2.525535226E-1,9.602540970E0,9.606482721E0
3.009413706E0,-9.248372167E-2,-2.477653325E-1,9.624088287E0,9.627721239E0
3.011853341E0,-9.248372167E-2,-2.405830324E-1,9.643239975E0,9.646683920E0
3.014293602E0,-6.854273379E-2,-2.453712225E-1,9.643239975E0,9.646604706E0
3.016733341E0,-8.051322401E-2,-2.429771274E-1,9.698305130E0,9.701682465E0
3.019172456E0,-9.727191925E-2,-2.573417425E-1,9.715063095E0,9.718957637E0
3.021612352E0,-9.487781674E-2,-2.525535226E-1,9.727034569E0,9.730775230E0
3.024052039E0,-7.333092391E-2,-2.717063129E-1,9.722246170E0,9.726318540E0
3.026491674E0,-9.248372167E-2,-2.477653325E-1,9.746187210E0,9.749774666E0
3.028931779E0,-6.614863127E-2,-2.477653325E-1,9.700698853E0,9.704087877E0
3.031371674E0,-8.290731907E-2,-2.645240426E-1,9.686334610E0,9.690300551E0
3.033811779E0,-7.093682885E-2,-2.549476326E-1,9.652816772E0,9.656443547E0
3.036251570E0,-8.051322401E-2,-2.429771274E-1,9.616905212E0,9.620311124E0
3.038690841E0,-1.068483144E-1,-2.477653325E-1,9.631270409E0,9.635049243E0
3.041131154E0,-9.008961916E-2,-2.334007472E-1,9.602540970E0,9.605799557E0
3.043571154E0,-7.333092391E-2,-2.357948273E-1,9.578599930E0,9.581782362E0
3.046010320E0,-8.769552410E-2,-2.812827229E-1,9.585782051E0,9.590309067E0
3.048449331E0,-7.572502643E-2,-2.597358227E-1,9.604935646E0,9.608745274E0
3.050888445E0,-9.727191925E-2,-2.621299326E-1,9.628876686E0,9.632935179E0
3.053328549E0,-9.008961916E-2,-2.621299326E-1,9.638452530E0,9.642437213E0
3.055768185E0,-9.966601431E-2,-2.884650230E-1,9.679152489E0,9.683962943E0
3.058207664E0,-8.530142903E-2,-2.645240426E-1,9.681546211E0,9.685534902E0
3.060648237E0,-7.811912894E-2,-2.597358227E-1,9.700698853E0,9.704489864E0
3.063087977E0,-7.093682885E-2,-2.645240426E-1,9.717457771E0,9.721316297E0
3.065527195E0,-9.008961916E-2,-2.645240426E-1,9.664787292E0,9.668826326E0
3.067967299E0,-9.966601431E-2,-2.621299326E-1,9.652816772E0,9.656889616E0
3.070407352E0,-9.248372167E-2,-2.669181228E-1,9.607329369E0,9.611481474E0
3.072847299E0,-9.008961916E-2,-2.573417425E-1,9.602540970E0,9.606411088E0
3.075286622E0,-9.727191925E-2,-2.525535226E-1,9.602540970E0,9.606354053E0
3.077725841E0,-1.092424095E-1,-2.334007472E-1,9.561841011E0,9.565313029E0
3.080166154E0,-1.020601094E-1,-2.645240426E-1,9.557053566E0,9.561258395E0
3.082606362E0,-1.116365045E-1,-2.501594424E-1,9.564235687E0,9.568157959E0
3.085046310E0,-1.164247096E-1,-2.525535226E-1,9.557053566E0,9.561098831E0
3.087486674E0,-1.092424095E-1,-2.621299326E-1,9.578599930E0,9.582808702E0
3.089926727E0,-1.044542119E-1,-2.693122029E-1,9.628876686E0,9.633208499E0
3.092366779E0,-1.283951998E-1,-2.645240426E-1,9.650423050E0,9.654901519E0
3.094806258E0,-1.092424095E-1,-2.645240426E-1,9.664787292E0,9.669023750E0
3.097245685E0,-1.140306070E-1,-2.645240426E-1,9.648029327E0,9.652328520E0
3.099686258E0,-9.248372167E-2,-2.501594424E-1,9.662393570E0,9.666073789E0
3.102126154E0,-9.966601431E-2,-2.549476326E-1,9.674364090E0,9.678236004E0
3.104565581E0,-9.008961916E-2,-2.381889224E-1,9.648029327E0,9.651389537E0
3.107005424E0,-9.966601431E-2,-2.405830324E-1,9.619298935E0,9.622823157E0
3.109445216E0,-1.164247096E-1,-2.381889224E-1,9.592964172E0,9.596627027E0
3.111885581E0,-1.164247096E-1,-2.286125422E-1,9.573812485E0,9.577249287E0
3.114325633E0,-1.236070022E-1,-2.429771274E-1,9.576206207E0,9.580085694E0
3.116765424E0,-9.727191925E-2,-2.429771274E-1,9.564235687E0,9.567816051E0
3.119206102E0,-1.068483144E-1,-2.405830324E-1,9.583388329E0,9.587003109E0
3.121646518E0,-9.008961916E-2,-2.334007472E-1,9.595357895E0,9.598618920E0
3.124086154E0,-9.248372167E-2,-2.381889224E-1,9.624088287E0,9.627479554E0
3.126525581E0,-9.966601431E-2,-2.381889224E-1,9.657605171E0,9.661056098E0
3.128965060E0,-1.116365045E-1,-2.645240426E-1,9.681546211E0,9.685802637E0
3.131405164E0,-1.140306070E-1,-2.621299326E-1,9.691122055E0,9.695337115E0
3.133844956E0,-1.044542119E-1,-2.286125422E-1,9.700698853E0,9.703954483E0
3.136284435E0,-1.020601094E-1,-2.238243222E-1,9.698305130E0,9.701424431E0
3.138725112E0,-9.966601431E-2,-2.501594424E-1,9.659998894E0,9.663751429E0
3.141165529E0,-1.044542119E-1,-2.453712225E-1,9.662393570E0,9.666072999E0
3.143605268E0,-9.248372167E-2,-2.357948273E-1,9.631270409E0,9.634600258E0
3.146045216E0,-1.164247096E-1,-2.334007472E-1,9.621694565E0,9.625229188E0
3.148484799E0,-9.727191925E-2,-2.310066223E-1,9.597753525E0,9.601025914E0
3.150924904E0,-1.068483144E-1,-2.190361321E-1,9.604935646E0,9.608026965E0
3.153364956E0,-1.140306070E-1,-2.334007472E-1,9.597753525E0,9.601268229E0
3.155804279E0,-9.966601431E-2,-2.573417425E-1,9.604935646E0,9.608899357E0
3.158244070E0,-1.068483144E-1,-2.357948273E-1,9.626482010E0,9.629962183E0
3.160683810E0,-1.092424095E-1,-2.429771274E-1,9.679152489E0,9.682818014E0
3.163123549E0,-9.248372167E-2,-2.214302421E-1,9.691122055E0,9.694092597E0
3.165563549E0,-9.727191925E-2,-2.573417425E-1,9.703093529E0,9.706992872E0
3.168003497E0,-9.248372167E-2,-2.405830324E-1,9.736610413E0,9.740021343E0
3.170443706E0,-1.068483144E-1,-2.597358227E-1,9.724639893E0,9.728694686E0
3.172883549E0,-9.487781674E-2,-2.262184322E-1,9.724639893E0,9.727733427E0
3.175323237E0,-1.092424095E-1,-2.549476326E-1,9.700698853E0,9.704663334E0
3.177763549E0,-9.248372167E-2,-2.405830324E-1,9.664787292E0,9.668223562E0
3.180203393E0,-9.966601431E-2,-2.286125422E-1,9.664787292E0,9.668004469E0
3.182642924E0,-9.966601431E-2,-2.190361321E-1,9.648029327E0,9.651029999E0
3.185082768E0,-9.008961916E-2,-2.214302421E-1,9.614511490E0,9.617482970E0
3.187522508E0,-1.188188046E-1,-2.262184322E-1,9.585782051E0,9.589187151E0
3.189962612E0,-9.008961916E-2,-2.262184322E-1,9.628876686E0,9.631955002E0
3.192402404E0,-9.727191925E-2,-2.501594424E-1,9.648029327E0,9.651762092E0
3.194841831E0,-8.769552410E-2,-2.477653325E-1,9.669576645E0,9.673147919E0
3.197281883E0,-1.116365045E-1,-2.501594424E-1,9.674364090E0,9.678241731E0
3.199721779E0,-1.164247096E-1,-2.453712225E-1,9.707880974E0,9.711679296E0
3.202161466E0,-9.727191925E-2,-2.741004229E-1,9.719852448E0,9.724203025E0
3.204601622E0,-9.008961916E-2,-2.405830324E-1,9.746187210E0,9.749572374E0
3.207041310E0,-8.769552410E-2,-2.525535226E-1,9.715063095E0,9.718740902E0
3.209480945E0,-9.966601431E-2,-2.310066223E-1,9.693517685E0,9.696782068E0
3.211920268E0,-7.333092391E-2,-2.310066223E-1,9.705487251E0,9.708512979E0
3.214359279E0,-8.769552410E-2,-2.501594424E-1,9.667181015E0,9.670814807E0
3.216799279E0,-9.966601431E-2,-2.429771274E-1,9.657605171E0,9.661175334E0
3.219238914E0,-8.051322401E-2,-2.214302421E-1,9.657605171E0,9.660478838E0
3.221678393E0,-9.248372167E-2,-2.262184322E-1,9.626482010E0,9.629583787E0
3.224118237E0,-1.020601094E-1,-2.357948273E-1,9.621694565E0,9.625124506E0
3.226557612E0,-1.068483144E-1,-2.549476326E-1,9.626482010E0,9.630450184E0
3.228997560E0,-1.044542119E-1,-2.286125422E-1,9.636057854E0,9.639335316E0
3.231437352E0,-9.487781674E-2,-2.597358227E-1,9.650423050E0,9.654383954E0
3.233876831E0,-9.008961916E-2,-2.549476326E-1,9.693517685E0,9.697288257E0
3.236317352E0,-1.116365045E-1,-2.477653325E-1,9.703093529E0,9.706898289E0
3.238757247E0,-1.140306070E-1,-2.621299326E-1,9.724639893E0,9.728840430E0
3.241196987E0,-9.966601431E-2,-2.645240426E-1,9.727034569E0,9.731141135E0
3.243636883E0,-7.811912894E-2,-2.836768031E-1,9.746187210E0,9.750627685E0
3.246076518E0,-8.769552410E-2,-2.477653325E-1,9.719852448E0,9.723405256E0
3.248516674E0,-9.487781674E-2,-2.573417425E-1,9.703093529E0,9.706969177E0
3.250956258E0,-9.248372167E-2,-2.453712225E-1,9.686334610E0,9.689883304E0
3.253395477E0,-1.068483144E-1,-2.621299326E-1,9.626482010E0,9.630642998E0
3.255835685E0,-8.769552410E-2,-2.525535226E-1,9.614511490E0,9.618227746E0
3.258275685E0,-1.116365045E-1,-2.405830324E-1,9.643239975E0,9.646886551E0
3.260715424E0,-1.164247096E-1,-2.262184322E-1,9.621694565E0,9.625057703E0
3.263155477E0,-1.116365045E-1,-2.621299326E-1,9.607329369E0,9.611553069E0
3.265595477E0,-9.966601431E-2,-2.621299326E-1,9.652816772E0,9.656889616E0
3.268035997E0,-9.727191925E-2,-2.501594424E-1,9.664787292E0,9.668513587E0
3.270475893E0,-1.068483144E-1,-2.477653325E-1,9.693517685E0,9.697272262E0
3.272915060E0,-9.727191925E-2,-3.004355133E-1,9.712669373E0,9.717801689E0
3.275355008E0,-9.727191925E-2,-2.693122029E-1,9.729428291E0,9.733640931E0
3.277794643E0,-9.248372167E-2,-2.788886130E-1,9.710275650E0,9.714720032E0
3.280233758E0,-8.290731907E-2,-2.597358227E-1,9.712669373E0,9.716495390E0
3.282673237E0,-9.966601431E-2,-2.621299326E-1,9.686334610E0,9.690393366E0
3.285112924E0,-8.530142903E-2,-2.669181228E-1,9.683939934E0,9.687993304E0
3.287553341E0,-9.487781674E-2,-2.621299326E-1,9.655211449E0,9.659235064E0
3.289993237E0,-8.769552410E-2,-2.405830324E-1,9.640846252E0,9.644246324E0
3.292432508E0,-1.212129071E-1,-2.477653325E-1,9.604935646E0,9.608895306E0
3.294872664E0,-9.727191925E-2,-2.525535226E-1,9.583388329E0,9.587209029E0
3.297312664E0,-1.068483144E-1,-2.453712225E-1,9.609723091E0,9.613448990E0
3.299751987E0,-8.051322401E-2,-2.741004229E-1,9.597753525E0,9.602004277E0
3.302191414E0,-1.044542119E-1,-2.549476326E-1,9.652816772E0,9.656747932E0
3.304631154E0,-9.008961916E-2,-2.525535226E-1,9.664787292E0,9.668506236E0
3.307071570E0,-8.769552410E-2,-2.741004229E-1,9.667181015E0,9.671463712E0
3.309511466E0,-9.727191925E-2,-2.693122029E-1,9.679152489E0,9.683387000E0
3.311950685E0,-8.051322401E-2,-2.549476326E-1,9.700698853E0,9.704382459E0
3.314390945E0,-9.248372167E-2,-2.573417425E-1,9.693517685E0,9.697374032E0
3.316830997E0,-7.811912894E-2,-2.645240426E-1,9.705487251E0,9.709405664E0
3.319270737E0,-1.164247096E-1,-2.453712225E-1,9.681546211E0,9.685354861E0
3.321711206E0,-1.188188046E-1,-2.405830324E-1,9.640846252E0,9.644579543E0
3.324151727E0,-1.236070022E-1,-2.405830324E-1,9.621694565E0,9.625495581E0
3.326592404E0,-1.116365045E-1,-2.429771274E-1,9.592964172E0,9.596690169E0
3.329032352E0,-1.164247096E-1,-2.357948273E-1,9.580994606E0,9.584602838E0
3.331471518E0,-9.727191925E-2,-2.334007472E-1,9.585782051E0,9.589116501E0
3.333911466E0,-9.727191925E-2,-2.286125422E-1,9.569023132E0,9.572247867E0
3.336350737E0,-1.092424095E-1,-2.621299326E-1,9.583388329E0,9.587594999E0
3.338789227E0,-8.051322401E-2,-2.477653325E-1,9.600147247E0,9.603681440E0
3.341228341E0,-8.769552410E-2,-2.477653325E-1,9.636057854E0,9.639641545E0
3.343667924E0,-9.727191925E-2,-2.669181228E-1,9.652816772E0,9.656996363E0
3.346107872E0,-9.248372167E-2,-2.621299326E-1,9.664787292E0,9.668783726E0
3.348547352E0,-1.020601094E-1,-2.597358227E-1,9.681546211E0,9.685567407E0
3.350986831E0,-9.008961916E-2,-2.477653325E-1,9.686334610E0,9.689921670E0
3.353426935E0,-9.248372167E-2,-2.693122029E-1,9.681546211E0,9.685732773E0
3.355866466E0,-8.769552410E-2,-2.501594424E-1,9.671970367E0,9.675602361E0
3.358305893E0,-9.966601431E-2,-2.453712225E-1,9.648029327E0,9.651663600E0
3.360745841E0,-1.020601094E-1,-2.501594424E-1,9.628876686E0,9.632666414E0
3.363185893E0,-9.727191925E-2,-2.310066223E-1,9.583388329E0,9.586665622E0
3.365626102E0,-8.051322401E-2,-2.214302421E-1,9.557053566E0,9.559957458E0
3.368065529E0,-9.966601431E-2,-2.214302421E-1,9.566629410E0,9.569710703E0
3.370504643E0,-1.092424095E-1,-2.501594424E-1,9.566629410E0,9.570523074E0
3.372944591E0,-1.140306070E-1,-2.477653325E-1,9.592964172E0,9.596840743E0
3.375384122E0,-1.044542119E-1,-2.525535226E-1,9.595357895E0,9.599249299E0
3.377823237E0,-9.248372167E-2,-2.381889224E-1,9.643239975E0,9.646624509E0
3.380262872E0,-7.333092391E-2,-2.621299326E-1,9.667181015E0,9.671012269E0
3.382702768E0,-9.008961916E-2,-2.453712225E-1,9.722246170E0,9.725759290E0
3.385142977E0,-8.290731907E-2,-2.405830324E-1,9.700698853E0,9.704035864E0
3.387582664E0,-8.051322401E-2,-2.238243222E-1,9.707880974E0,9.710794649E0
3.390022143E0,-9.248372167E-2,-2.573417425E-1,9.688728333E0,9.692586585E0
3.392462716E0,-9.727191925E-2,-2.597358227E-1,9.664787292E0,9.668766102E0
3.394902612E0,-8.769552410E-2,-2.573417425E-1,9.643239975E0,9.647071706E0
3.397341727E0,-1.164247096E-1,-2.142479420E-1,9.612116814E0,9.615209126E0
3.399781310E0,-8.769552410E-2,-2.334007472E-1,9.602540970E0,9.605777402E0
3.402221154E0,-7.333092391E-2,-2.190361321E-1,9.597753525E0,9.600532640E0
3.404661518E0,-9.487781674E-2,-2.238243222E-1,9.573812485E0,9.576898486E0
3.407101310E0,-9.966601431E-2,-2.334007472E-1,9.588175774E0,9.591533970E0
3.409540529E0,-9.248372167E-2,-2.334007472E-1,9.626482010E0,9.629755191E0
3.411980737E0,-7.093682885E-2,-2.597358227E-1,9.655211449E0,9.658964895E0
3.414420633E0,-9.966601431E-2,-2.477653325E-1,9.674364090E0,9.678049469E0
3.416860060E0,-9.248372167E-2,-2.525535226E-1,9.695911407E0,9.699640949E0
3.419300112E0,-1.068483144E-1,-2.621299326E-1,9.695911407E0,9.700042613E0
3.421740216E0,-6.854273379E-2,-2.429771274E-1,9.722246170E0,9.725523461E0
3.424180685E0,-6.375452876E-2,-2.645240426E-1,9.731822014E0,9.735625163E0
3.426620685E0,-9.008961916E-2,-2.381889224E-1,9.719852448E0,9.723187836E0
3.429060320E0,-1.092424095E-1,-2.453712225E-1,9.695911407E0,9.699630867E0
3.431500685E0,-9.248372167E-2,-2.381889224E-1,9.652816772E0,9.656197950E0
3.433940581E0,-9.966601431E-2,-2.334007472E-1,9.636057854E0,9.639399368E0
3.436379904E0,-9.248372167E-2,-2.573417425E-1,9.592964172E0,9.596860926E0
3.438819487E0,-9.248372167E-2,-2.477653325E-1,9.624088287E0,9.627721239E0
3.441259383E0,-9.487781674E-2,-2.453712225E-1,9.614511490E0,9.618110003E0
3.443699487E0,-1.068483144E-1,-2.573417425E-1,9.616905212E0,9.620941077E0
3.446139122E0,-9.487781674E-2,-2.429771274E-1,9.652816772E0,9.656340473E0
3.448578497E0,-8.051322401E-2,-2.310066223E-1,9.683939934E0,9.687029425E0
3.451018654E0,-8.290731907E-2,-2.501594424E-1,9.691122055E0,9.694704743E0
3.453458497E0,-8.051322401E-2,-2.597358227E-1,9.727034569E0,9.730834835E0
3.455897924E0,-8.769552410E-2,-2.621299326E-1,9.707880974E0,9.711815258E0
3.458337716E0,-9.487781674E-2,-2.549476326E-1,9.743793488E0,9.747590042E0
3.460777508E0,-1.044542119E-1,-2.741004229E-1,9.743793488E0,9.748207694E0
3.463217924E0,-1.020601094E-1,-2.549476326E-1,9.700698853E0,9.704585143E0
3.465657716E0,-1.020601094E-1,-2.357948273E-1,9.712669373E0,9.716067199E0
3.468096935E0,-8.769552410E-2,-2.405830324E-1,9.674364090E0,9.677752386E0
3.470537091E0,-9.727191925E-2,-2.094597518E-1,9.631270409E0,9.634038867E0
3.472976883E0,-9.966601431E-2,-2.501594424E-1,9.626482010E0,9.630247606E0
3.475416258E0,-1.092424095E-1,-2.310066223E-1,9.621694565E0,9.625087234E0
3.477855841E0,-1.116365045E-1,-2.262184322E-1,9.621694565E0,9.625000976E0
3.480295164E0,-1.068483144E-1,-2.310066223E-1,9.638452530E0,9.641812474E0
3.482735268E0,-1.044542119E-1,-2.429771274E-1,9.638452530E0,9.642080467E0
3.485174904E0,-9.966601431E-2,-2.573417425E-1,9.676757812E0,9.680692116E0
3.487613862E0,-1.068483144E-1,-2.693122029E-1,9.710275650E0,9.714597203E0
3.490053706E0,-9.248372167E-2,-2.717063129E-1,9.712669373E0,9.716909174E0
3.492493081E0,-9.487781674E-2,-2.860709131E-1,9.755763054E0,9.760417570E0
3.494931987E0,-9.008961916E-2,-2.693122029E-1,9.748580933E0,9.752716309E0
3.497371414E0,-7.093682885E-2,-2.669181228E-1,9.736610413E0,9.740526662E0
3.499811102E0,-7.333092391E-2,-2.405830324E-1,9.712669373E0,9.715925276E0
3.502251414E0,-1.044542119E-1,-2.310066223E-1,9.693517685E0,9.696832465E0
3.504691154E0,-1.044542119E-1,-2.405830324E-1,9.638452530E0,9.642020434E0
3.507130477E0,-9.487781674E-2,-2.286125422E-1,9.626482010E0,9.629663617E0
3.509570581E0,-1.020601094E-1,-2.549476326E-1,9.614511490E0,9.618432604E0
3.512010060E0,-9.008961916E-2,-2.310066223E-1,9.614511490E0,9.617708219E0
3.514449227E0,-1.068483144E-1,-2.238243222E-1,9.616905212E0,9.620102897E0
3.516889122E0,-1.140306070E-1,-2.405830324E-1,9.636057854E0,9.639735169E0
3.519328810E0,-1.020601094E-1,-2.597358227E-1,9.640846252E0,9.644884417E0
3.521768445E0,-1.260011047E-1,-2.310066223E-1,9.664787292E0,9.668368722E0
3.524207820E0,-9.008961916E-2,-2.405830324E-1,9.700698853E0,9.704099884E0
3.526647143E0,-9.487781674E-2,-2.405830324E-1,9.705487251E0,9.708932216E0
3.529087560E0,-1.020601094E-1,-2.597358227E-1,9.698305130E0,9.702319380E0
3.531527612E0,-9.487781674E-2,-2.621299326E-1,9.724639893E0,9.728634793E0
3.533967091E0,-9.487781674E-2,-2.645240426E-1,9.676757812E0,9.680837594E0
3.536406622E0,-1.020601094E-1,-2.549476326E-1,9.683939934E0,9.687832947E0
3.538846258E0,-9.727191925E-2,-2.525535226E-1,9.638452530E0,9.642251411E0
3.541286414E0,-8.290731907E-2,-2.262184322E-1,9.626482010E0,9.629496575E0
3.543726258E0,-8.769552410E-2,-2.286125422E-1,9.633664131E0,9.636775332E0
3.546165424E0,-8.769552410E-2,-2.357948273E-1,9.597753525E0,9.601050069E0
3.548605164E0,-8.290731907E-2,-2.334007472E-1,9.571416855E0,9.574621149E0
3.551044487E0,-9.727191925E-2,-2.142479420E-1,9.612116814E0,9.614996289E0
3.553483289E0,-1.044542119E-1,-2.190361321E-1,9.609723091E0,9.612786557E0
3.555922247E0,-1.020601094E-1,-2.501594424E-1,9.659998894E0,9.663776417E0
3.558361622E0,-1.044542119E-1,-2.573417425E-1,9.652816772E0,9.656811435E0
3.560801674E0,-1.020601094E-1,-2.477653325E-1,9.671970367E0,9.675681615E0
3.563240737E0,-8.530142903E-2,-2.669181228E-1,9.693517685E0,9.697567052E0
3.565679487E0,-7.811912894E-2,-2.501594424E-1,9.717457771E0,9.720991096E0
3.568119435E0,-1.092424095E-1,-2.525535226E-1,9.683939934E0,9.687848565E0
3.570558862E0,-9.487781674E-2,-2.693122029E-1,9.674364090E0,9.678576931E0
